"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_0933500","gamma-tubulin complex component, putative",-0.994559569946376,3.09348204288335,-2.1450306366804,0.0399497994734591,0.344586145947787,-3.71353564923798
"PF3D7_1421400","DNA-directed RNA polymerase III subunit C, putative",0.589344643689647,5.89053390706725,2.14412564278323,0.0400281462814229,0.344586145947787,-3.93242979497582
"PF3D7_0916500","ubiquitin fusion degradation protein 1 (UFD1)",-0.951323789399428,2.20541274758433,-2.14250525216,0.040168767775688,0.344586145947787,-3.69482358529982
"PF3D7_0719700","40S ribosomal protein S10, putative",0.543866968075054,9.63781564369131,2.14209072615301,0.0402048118930456,0.344586145947787,-4.01208141699542
"PF3D7_1142400","coproporphyrinogen-III oxidase (CPO)",0.655220379322667,6.84391425187192,2.14091606950294,0.0403071076968568,0.344586145947787,-3.93947370189701
"PF3D7_0722700","conserved Plasmodium protein, unknown function",-0.833882754480399,1.64808409409679,-2.14050179539104,0.0403432402389603,0.344586145947787,-3.70292373610363
"PF3D7_0307700","conserved Plasmodium protein, unknown function",-0.959535628478458,2.99827929781579,-2.13974404516221,0.0404094049494979,0.344586145947787,-3.78098049615404
"PF3D7_1300300","erythrocyte membrane protein 1, PfEMP1 (VAR)",2.14014565964216,5.72239015196137,2.13962452293712,0.0404198501163624,0.344586145947787,-3.91624753889644
"PF3D7_1127800","conserved Plasmodium protein, unknown function",-0.899672757215291,5.28654838278009,-2.13943018560718,0.0404368385766394,0.344586145947787,-3.76365402616226
"PF3D7_0425800","erythrocyte membrane protein 1, PfEMP1 (VAR)",1.46610729821306,6.55705578342671,2.13679675724809,0.0406676728432368,0.344586145947787,-3.96950114340248
"PF3D7_0208800","conserved Plasmodium protein, unknown function",0.859104579226186,3.14554695408546,2.13551602633347,0.0407803587484654,0.344586145947787,-3.75525235823074
"PF3D7_1457300","conserved Plasmodium protein, unknown function",0.486751530494955,9.13619166316245,2.13489008014165,0.0408355339359717,0.344586145947787,-4.02002218463168
"PF3D7_1140600","conserved Plasmodium protein, unknown function",-1.40517387063644,1.82691079848198,-2.13391330234999,0.0409217664078884,0.344586145947787,-3.67739610324603
"PF3D7_1016200","conserved Plasmodium protein, unknown function",0.794808601652398,5.66043099539386,2.1323462854502,0.041060444866011,0.344586145947787,-3.83927743466541
"PF3D7_0616400","conserved Plasmodium protein, unknown function",-1.17546421242148,3.56911090961343,-2.13191792122039,0.0410984270287195,0.344586145947787,-3.7007200803026
"PF3D7_0211800","asparagine--tRNA ligase (AsnRS)",0.638187601714971,9.60341028291142,2.13076277611697,0.0412010070045864,0.344586145947787,-4.02277063432245
"PF3D7_0712900","erythrocyte membrane protein 1, PfEMP1 (VAR)",1.42508198961948,6.28169069412619,2.12918232962835,0.0413417234302427,0.344586145947787,-3.97717146420975
"PF3D7_1136500.1","casein kinase 1 (CK1)",0.440736236009139,9.24624852822756,2.12743815189203,0.0414975132759735,0.344586145947787,-4.038256014174
"PF3D7_0217200","conserved Plasmodium protein, unknown function",-1.30005164017325,3.10044713944874,-2.12741539483435,0.0414995493766617,0.344586145947787,-3.69853731535327
"PF3D7_1369700","U2 small nuclear ribonucleoprotein A', putative",0.606179171732021,5.85044856894097,2.12398344049009,0.0418076279503036,0.345447642580724,-3.93081571972632
"PF3D7_0604300","conserved Plasmodium protein, unknown function",-0.614291586723471,4.56047713540281,-2.12337943709533,0.0418620575962387,0.345447642580724,-3.78313972758696
"PF3D7_0619900","splicing factor 3A subunit 2, putative (SF3A2)",-0.738446411604615,4.19949695880896,-2.12202284015535,0.0419845364614288,0.345447642580724,-3.81861523555536
"PF3D7_0403200","conserved Plasmodium protein, unknown function",-1.1456718653837,6.64232191270144,-2.12106997596337,0.0420707548474495,0.345447642580724,-3.88997189005174
"PF3D7_1414600","RNA guanylyltransferase (Pgt1)",0.604618884054455,7.24628669997924,2.11828575062537,0.0423235821672136,0.346464939166432,-4.00999722927922
"PF3D7_1205800","high mobility group protein B3, putative (HMGB3)",-1.02711647797192,8.23039585528471,-2.11640880673611,0.0424947818619241,0.346464939166432,-3.98375987238722
"PF3D7_0905800","conserved Plasmodium protein, unknown function",-0.897494139308792,5.95275221356472,-2.11584563441153,0.0425462695931715,0.346464939166432,-3.8656364252362
"PF3D7_0604500","conserved Plasmodium protein, unknown function",-1.16404550900511,9.06854185706016,-2.11431962410309,0.0426860625264627,0.346648353923692,-4.02589729110246
"PF3D7_1020400","S-adenosyl-L-methionine-dependent methyltransferase, putative",-0.803783509646923,5.54884567666924,-2.110273481158,0.0430586907576052,0.347955404869752,-3.82130010576222
"PF3D7_1458900","golgi apparatus membrane protein TVP23, putative (TVP23)",0.727683732399303,3.18063039975382,2.11001670928712,0.0430824351090424,0.347955404869752,-3.75013615916477
"PF3D7_0906890","conserved Plasmodium protein, unknown function",0.913188867445532,3.50898152608464,2.10709838760041,0.0433531165464343,0.349187500030681,-3.84903301414367
"PF3D7_1103800","CCR4-NOT transcription complex subunit 1, putative (NOT1)",-1.15469371667467,3.45985102024046,-2.10142312613203,0.0438838295527079,0.351171085019074,-3.81778735484608
"PF3D7_1319400","conserved Plasmodium protein, unknown function",-0.955908070509394,4.37562943647381,-2.10040259737985,0.0439798707584595,0.351171085019074,-3.77441989994957
"PF3D7_1211600","lysine-specific histone demethylase 1, putative (LSD1)",-0.971381796602138,4.97038058143612,-2.09884897119942,0.0441264387751037,0.351171085019074,-3.89193327390184
"PF3D7_1244700","conserved Plasmodium protein, unknown function",-0.624702196874582,4.00069505986625,-2.09879003079734,0.0441320076772444,0.351171085019074,-3.80206061512888
"PF3D7_1434300","Hsp70/Hsp90 organizing protein (HOP)",-0.793391612687616,7.19578678423346,-2.09814086726196,0.0441933841769606,0.351171085019074,-3.9969081033809
"PF3D7_1315000","conserved Plasmodium protein, unknown function",1.0341048197545,4.77180804207093,2.09493041285087,0.0444980355676166,0.3526439494313,-3.83741536090258
"PF3D7_0410000","erythrocyte vesicle protein 1 (EVP1)",-1.28823222478214,5.7917638669979,-2.09326650693253,0.0446566596555972,0.352954775245843,-4.06502284631476
"PF3D7_0406400","cytosolic glyoxalase II (cGloII)",0.644345822191668,5.51232610512893,2.08858218888684,0.0451059170367247,0.354200202937837,-4.00757642176629
"PF3D7_0410400","exosome complex component RRP4, putative (RRP4)",-0.771819568647648,5.7066063476215,-2.08668246613648,0.0452892494691177,0.354200202937837,-3.91421196175677
"PF3D7_1120000","conserved Plasmodium protein, unknown function",-1.23218667192379,6.31050344338061,-2.0855345947094,0.0454003436817338,0.354200202937837,-3.97359409787628
"PF3D7_0730900","EMP1-trafficking protein (PTP4)",-1.33383497530412,9.7839742929774,-2.08458766283031,0.0454921716939889,0.354200202937837,-4.10507087537557
"PF3D7_0410300","protein phosphatase PPM1, putative (PPM1)",-0.709661316226485,7.00808782969525,-2.0842221448333,0.0455276614276494,0.354200202937837,-3.96486483547487
"PF3D7_0525200","conserved Plasmodium protein, unknown function",-1.41825987487554,4.87289678436333,-2.08416534057247,0.0455331789974215,0.354200202937837,-3.79631127652849
"PF3D7_1405900","RNA-binding protein, putative",-0.981332085262152,6.94223379514296,-2.08056844065839,0.0458837626717519,0.355990557631755,-3.99085754838259
"PF3D7_0902200","serine/threonine protein kinase, FIKK family (FIKK9.3)",-0.619322257924915,7.85952925179037,-2.07661256500837,0.0462720872717701,0.358063586322912,-4.03138928943343
"PF3D7_0508100","SET domain protein, putative (SET9)",0.757544350838453,3.26615745881913,2.07464482886415,0.0464663270172212,0.358627839850929,-3.82118982716321
"PF3D7_0809500","histone acetyltransferase subunit NuA4, putative",-0.845869209333026,3.22403159609483,-2.07197800344876,0.0467307244412485,0.359729222521694,-3.81301138077081
"PF3D7_1129800","conserved Plasmodium protein, unknown function",1.35983145821571,2.11844405584582,2.06873753771856,0.0470537809697519,0.361275263757368,-3.84825480095634
"PF3D7_1004100","hypothetical protein",-0.961200744586998,2.18457614406369,-2.0652189969581,0.0474067902279933,0.363042673352198,-3.78354098529357
"PF3D7_0723400","conserved Plasmodium protein, unknown function",-0.925220424150189,8.41756732749497,-2.063166812997,0.0476137592131361,0.363685457969071,-4.09720087694673
"PF3D7_1311400","AP-1 complex subunit mu-1 (AP1M1)",0.585198248058927,7.44046931189972,2.06073668087285,0.0478598755567985,0.364623175633753,-4.13756460274177
"PF3D7_0711100","conserved Plasmodium membrane protein, unknown function",0.688526419506847,5.3423425582314,2.05939513690759,0.0479962229448241,0.364721940938046,-3.96683769642109
"PF3D7_1124200","conserved Plasmodium protein, unknown function",-0.893887720594608,2.53493581107699,-2.05448818439174,0.0484978602974998,0.365806967593266,-3.83218444030181
"PF3D7_1010900","conserved Plasmodium protein, unknown function",-1.14406015522592,2.67582785090293,-2.05316025789963,0.0486344058172627,0.365806967593266,-3.84248968891744
"PF3D7_0319200","endonuclease/exonuclease/phosphatase family protein, putative",-0.557871459496235,6.36737271957883,-2.05305794523035,0.0486449402682608,0.365806967593266,-4.01410795373357
"PF3D7_1220900","heterochromatin protein 1 (HP1)",0.780018312268949,6.46599287861239,2.05124605353901,0.0488318318708503,0.365806967593266,-4.11055274645479
"PF3D7_1434200","calmodulin (CAM)",0.665059827504108,7.64152441158465,2.04976398841028,0.0489851726225264,0.365806967593266,-4.14058202966026
"PF3D7_0305200","conserved Plasmodium protein, unknown function",-0.967281172174981,5.85437266000996,-2.04907762845835,0.0490563298618593,0.365806967593266,-3.9909747928313
"PF3D7_0918900","gamma-glutamylcysteine synthetase (gammaGCS)",-0.569398931736937,8.22240367208166,-2.04848435432978,0.0491179098919983,0.365806967593266,-4.11921617986106
"PF3D7_1415800","dimethyladenosine transferase, putative",-0.642440726665479,5.82856447277456,-2.0483774424134,0.0491290142538994,0.365806967593266,-3.99080770741806
"PF3D7_1123000","conserved Plasmodium protein, unknown function",-0.773451434169421,8.55009770841851,-2.04460888000133,0.0495218488804761,0.367805490680119,-4.1331059717615
"PF3D7_0209700","RING zinc finger protein, putative",0.573519683769744,10.5827019483537,2.04188749702534,0.0498072417005359,0.368608612962183,-4.18620886004881
"PF3D7_1343400","DNA repair protein RAD5, putative (RAD5)",-0.998915348572655,7.24468193989214,-2.04120179632129,0.0498793792912291,0.368608612962183,-3.96913336218658
"PF3D7_1464500","conserved Plasmodium membrane protein, unknown function",-0.893766697766624,4.16511994949587,-2.03638330857569,0.0503888940940644,0.370918845734332,-3.98198566843751
"PF3D7_1443100","conserved Plasmodium protein, unknown function",0.598550595410141,5.72871104386806,2.03531250436348,0.0505027421317009,0.370918845734332,-4.13013244889431
"PF3D7_0917800","conserved Plasmodium protein, unknown function",0.841420779771156,4.13139562982861,2.03469558826308,0.0505684353284627,0.370918845734332,-3.92332764619895
"PF3D7_0804000","cactin homolog, putative",0.403632162385218,8.98122776666458,2.02936879408786,0.0511387973697063,0.37356578012237,-4.20890536581714
"PF3D7_0726200","serine/threonine protein kinase, FIKK family (FIKK7.1)",-1.2027207023764,3.51911817241796,-2.02469925399143,0.05164342428121,0.37356578012237,-4.01071663287436
"PF3D7_1431200","conserved Plasmodium protein, unknown function",-0.685263445814297,6.53687653997182,-2.02452743097062,0.0516620759157644,0.37356578012237,-4.05142602388398
"PF3D7_1115300","cysteine proteinase falcipain 2b (FP2B)",0.671942699724723,6.86409218081967,2.02332988441959,0.0517922356082302,0.37356578012237,-4.1859866233782
"PF3D7_1358200","conserved Plasmodium protein, unknown function",-0.745097716904529,6.61732120402382,-2.02185740448559,0.0519526718891597,0.37356578012237,-4.05969248118722
"PF3D7_1347400","conserved Plasmodium protein, unknown function",0.802479081378908,1.89604169564078,2.02058253627705,0.0520919291717331,0.37356578012237,-3.90256386668617
"PF3D7_1449300.1",NA,-0.615857830454233,8.12326489506185,-2.02003343702129,0.0521520096008802,0.37356578012237,-4.14104134123836
"PF3D7_0916900","conserved Plasmodium protein, unknown function",0.644563535645131,4.6678486722606,2.01928008443418,0.0522345375991412,0.37356578012237,-3.98419297826954
"PF3D7_1326800","syntaxin, Qa-SNARE family (SYN18)",0.558257987050365,4.02704550843782,2.01832342386265,0.0523395026084602,0.37356578012237,-3.97302908378921
"PF3D7_0713600","mitochondrial ribosomal protein S5 precursor, putative",-1.60836903759341,3.49203324912985,-2.01723365638578,0.0524592975167529,0.37356578012237,-3.88627483723933
"PF3D7_0420000","zinc finger protein, putative",-0.981824517163361,8.57775397203122,-2.0162595191409,0.0525665850217656,0.37356578012237,-4.17821828348179
"PF3D7_1122300","conserved Plasmodium protein, unknown function",0.998601128806903,5.48354958816765,2.01624571827476,0.0525681063742355,0.37356578012237,-4.01469356032199
"PF3D7_1208200","cysteine repeat modular protein 3 (CRMP3)",1.1219815233321,5.00630271043683,2.01620876494112,0.0525721801525392,0.37356578012237,-3.99952271194434
"PF3D7_1345700","isocitrate dehydrogenase [NADP], mitochondrial (IDH)",0.570452638492359,5.78620161591224,2.01382074109433,0.0528360263461964,0.374376396831298,-4.18545099095615
"PF3D7_0903500","conserved Plasmodium protein, unknown function",-0.908733505127097,7.31696677784488,-2.01288654895851,0.0529395581446152,0.374376396831298,-4.10643850313589
"PF3D7_0826900","conserved Plasmodium protein, unknown function",1.0195977933168,6.18251489634091,2.01001292182597,0.0532591433492476,0.375737536373212,-4.14548659550988
"PF3D7_1436300","translocon component PTEX150 (PTEX150)",0.408232523961368,11.0299108573512,2.00668387371602,0.0536314899283522,0.376975479045391,-4.23080722705502
"PF3D7_1210600","conserved Plasmodium protein, unknown function",-0.925297035115738,7.59194885720577,-2.0061654952179,0.0536896741130277,0.376975479045391,-4.09318043901332
"PF3D7_1306600","V-type proton ATPase subunit H, putative",0.570428754165918,4.76077309209448,2.00284987141165,0.0540631378770726,0.377039627883239,-4.09565344367136
"PF3D7_1238800","acyl-CoA synthetase (ACS11)",-0.631357044358681,8.49491983437473,-2.00284640484242,0.0540635295302239,0.377039627883239,-4.18261059291404
"PF3D7_0606000","conserved Plasmodium protein, unknown function",-0.478461486818826,9.25507908213336,-2.00268770428834,0.0540814621862292,0.377039627883239,-4.23616306625235
"PF3D7_1219400","erythrocyte membrane protein 1 (PfEMP1), pseudogene (VAR)",1.43248225474267,3.78896530720174,2.00014230865228,0.0543697961281636,0.377480034526793,-4.00383058188312
"PF3D7_0317500","kinesin-5 (EG5)",-0.717909874802257,7.12794092638398,-1.99987607264951,0.0544000320393823,0.377480034526793,-4.14332028265436
"PF3D7_1144300","60S ribosomal protein L41 (RPL41)",0.789588992075657,9.32177428085407,1.99743506939202,0.0546779387381663,0.378519875667493,-4.26825067768269
"PF3D7_0906200","conserved Plasmodium protein, unknown function",0.581563452322788,3.22304493471052,1.99386510200909,0.0550866137447903,0.37927169689179,-3.94855442180034
"PF3D7_1241900","tetratricopeptide repeat protein, putative",-0.685843692412246,6.68915940784535,-1.99378294787494,0.055096049769336,0.37927169689179,-4.11399755465262
"PF3D7_0930400.1","conserved Plasmodium protein, unknown function",-0.854606168675502,7.34138749211526,-1.99107531088657,0.0554078343445915,0.37927169689179,-4.15726757034828
"PF3D7_0402000","Plasmodium exported protein (PHISTa), unknown function",-1.78929490147198,2.8404107936032,-1.99103428405219,0.0554125704263319,0.37927169689179,-4.02033188239264
"PF3D7_0723600","conserved Plasmodium protein, unknown function",0.685133168650973,4.33713844753733,1.99090004415847,0.0554280693698421,0.37927169689179,-4.08337284652347
"PF3D7_1227700","conserved Plasmodium protein, unknown function",-0.795640907137066,7.349226630588,-1.98745525963219,0.0558270924543781,0.380759777397574,-4.10269785177395
"PF3D7_1234100","bromodomain protein, putative",-0.778357661178219,8.12841639041618,-1.98615013779131,0.0559789242798825,0.380759777397574,-4.2357262675522
"PF3D7_1207100","small subunit rRNA processing factor, putative",-0.860818339486277,7.30906605973517,-1.98569489475093,0.0560319699485605,0.380759777397574,-4.18466606556363
"PF3D7_1417200","NOT family protein, putative",-0.784538051558102,9.10993105597604,-1.98437620574101,0.0561858736675159,0.38092991413114,-4.26023935164713
"PF3D7_0110900","adenylate kinase-like protein 1 (AKLP1)",0.88513576550595,3.07621475631328,1.98085225519321,0.0565989657206784,0.382147261121034,-3.99054309664583
"PF3D7_1415400","conserved Plasmodium protein, unknown function",-0.875353693107185,3.59926663303922,-1.98063954411543,0.056623985240532,0.382147261121034,-4.12029972718975
"PF3D7_0520200","conserved Plasmodium protein, unknown function",-0.697518914789285,4.25509466595821,-1.9774726122159,0.0569976299640009,0.38316496450429,-4.02271913909279
"PF3D7_0105700","asparagine-rich antigen Pfa35-2",-1.19249616537413,3.00980479356597,-1.97716508650294,0.0570340271927901,0.38316496450429,-4.04487748663448
"PF3D7_0629600","conserved Plasmodium protein, unknown function",0.754656682497336,5.63877134231497,1.97525551279252,0.0572604892414215,0.383814073010526,-4.15134361434618
"PF3D7_1404500","rRNA biogenesis protein RRP5, putative (RRP5)",-0.577818623726213,5.57176136565411,-1.97331017124367,0.0574919994023067,0.384494005052531,-4.09217508919188
"PF3D7_1319300","N2,N2-dimethylguanosine tRNA methyltransferase, putative",-0.395467969226827,8.13763288381401,-1.9689565656621,0.0580130709073265,0.387103019417736,-4.2617906824203
"PF3D7_0533100","erythrocyte membrane protein 1 (PfEMP1), truncated, pseudogene (VAR1CSA)",1.72670684900228,6.32356081719382,1.9665000024935,0.0583089036350823,0.387919815770174,-4.23722614100093
"PF3D7_0600600","erythrocyte membrane protein 1 (PfEMP1), exon 2 (VAR)",0.948628320446949,5.15149206645052,1.96576276003909,0.0583979424958482,0.387919815770174,-4.17618404150579
"PF3D7_1125300","DNA-directed RNA polymerase (mtRNAP)",-0.662923176864591,4.77218243843087,-1.95859576479867,0.0592697125144038,0.392609572510514,-4.24531460936679
"PF3D7_1030300","conserved Plasmodium protein, unknown function",-1.0092400715231,6.56742396351504,-1.95778060369005,0.0593695801462111,0.392609572510514,-4.11229425622078
"PF3D7_1433100","conserved Plasmodium membrane protein, unknown function",0.680059973121777,4.11146085093254,1.95177058993115,0.0601104146531016,0.396439541944381,-4.10798512293929
"PF3D7_0102600","serine/threonine protein kinase, FIKK family (FIKK1)",-1.31184356106247,6.40001005416427,-1.9502630168518,0.0602975049889686,0.396439541944381,-4.22694867505581
"PF3D7_0317800","proteasome regulatory protein, putative",-0.872713941850907,2.9254288291769,-1.94983205514148,0.0603510804719119,0.396439541944381,-4.02598577471014
"PF3D7_1369400","conserved Plasmodium protein, unknown function",1.01277673354964,1.61720621087182,1.94676853249402,0.0607331200105796,0.398064529381981,-3.96337115284341
"PF3D7_1309300","U4/U6 small nuclear ribonucleoprotein PRP3, putative (PRPF3)",-0.471064327823064,7.76944612805488,-1.94250052943633,0.0612688689092811,0.400687558619104,-4.29083785868833
"PF3D7_0217600","conserved Plasmodium protein, unknown function",-0.658576218986018,3.46028114854404,-1.93946510360396,0.0616523903538025,0.402305664207152,-4.14860268740447
"PF3D7_1246200","actin I (ACT1)",-0.894435819076095,4.58337734896276,-1.93817261140897,0.0618163265924112,0.402486919399047,-4.24580137683929
"PF3D7_0707800","RAP protein, putative",-0.932964051979492,1.6879874083888,-1.93565098384802,0.0621372528058299,0.403687295151721,-4.00489964098013
"PF3D7_0933100","conserved Plasmodium protein, unknown function",-1.04560058100094,5.43626737480299,-1.93267331931882,0.0625180797820396,0.405270710166029,-4.09915534821468
"PF3D7_1213800","proline--tRNA ligase (PRS)",0.526102387941128,8.38152150305529,1.92965714188931,0.0629058951760679,0.405712925677089,-4.36969182655645
"PF3D7_1349300","tyrosine kinase-like protein (TKL3)",-0.763099183216786,5.56574583132566,-1.92922409175252,0.062961747025747,0.405712925677089,-4.12633902940444
"PF3D7_0609200","citrate synthase-like protein, putative",0.88208091832362,2.90271872034114,1.92894280105192,0.0629980490141353,0.405712925677089,-4.06341034365225
"PF3D7_1030100","pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative (PRP22)",-0.486000507753646,8.79113740184853,-1.92689258231744,0.0632631887784385,0.406495263803464,-4.35123206779673
"PF3D7_0720600","conserved Plasmodium protein, unknown function",0.692525382818862,5.53783986606865,1.92587950747255,0.063394559070838,0.406495263803464,-4.24291320956569
"PF3D7_0936000","ring-exported protein 2 (REX2)",0.692671369757837,9.67381054461548,1.92416835394341,0.0636169896283456,0.407038574332012,-4.39301789618174
"PF3D7_0818800","U3 small nucleolar ribonucleoprotein protein IMP4, putative (IMP4)",0.573780009291905,6.57338278533842,1.92245058833626,0.0638409596276865,0.407589366435078,-4.29176120215504
"PF3D7_1459600","conserved Plasmodium protein, unknown function",-0.630839104737107,6.40681598160584,-1.91998208670243,0.0641640100951714,0.408768995347687,-4.21230774880295
"PF3D7_1438900","thioredoxin peroxidase 1 (Trx-Px1)",0.749383897833287,9.37861154740946,1.9175012902536,0.0644900950756024,0.409085556669482,-4.40522572708843
"PF3D7_0716000","RNA-binding protein, putative",-0.522047839173488,9.14669355254162,-1.91675093923182,0.0645890061774697,0.409085556669482,-4.37422535468922
"PF3D7_0627700","transportin",0.360759147009109,9.31010705069625,1.91644876984276,0.0646288751571881,0.409085556669482,-4.40366781019011
"PF3D7_1342800","phosphoenolpyruvate carboxykinase (PEPCK)",-0.547223799204961,6.16636352658306,-1.91265696260523,0.065130989437892,0.409210330939839,-4.37234920272514
"PF3D7_1224300","polyadenylate-binding protein, putative (PABP)",-0.79517527635187,11.769404795475,-1.91184044468897,0.0652395540518788,0.409210330939839,-4.40346295490535
"PF3D7_1135400","conserved Plasmodium protein, unknown function",0.71502923825908,6.16495228422283,1.91120304859784,0.0653244113199333,0.409210330939839,-4.34492828323788
"PF3D7_1211900","non-SERCA-type Ca2+ -transporting P-ATPase (ATP4)",0.432302524800562,9.04910505707101,1.91099869039462,0.0653516379670962,0.409210330939839,-4.41474680782712
"PF3D7_1013500","phosphoinositide-specific phospholipase C (PI-PLC)",-0.528919996152205,5.88975365772397,-1.91016362976762,0.0654629951458418,0.409210330939839,-4.20140594907469
"PF3D7_1121100","conserved Plasmodium protein, unknown function",-1.05487605064881,7.3971651624131,-1.91004228564463,0.0654791903026198,0.409210330939839,-4.21764553516004
"PF3D7_0202500","early transcribed membrane protein 2 (ETRAMP2)",0.680336039981619,12.2649256535459,1.90844776724617,0.0656923243882397,0.409676183315689,-4.39172160173897
"PF3D7_1415300","RNA-binding protein Nova-1, putative",-1.52598326661874,2.40029458703482,-1.9058988638126,0.0660342740119063,0.410208420033359,-4.08506550212622
"PF3D7_0929100","conserved Plasmodium protein, unknown function",-1.39119311754052,3.19078922817396,-1.90574315924879,0.0660552124275639,0.410208420033359,-4.10710472309582
"PF3D7_0518600","WD repeat-containing protein 26, putative (WDR26)",-1.1939565665277,2.19115453157065,-1.90321291493633,0.066396272989679,0.410979055843956,-4.02894067430446
"PF3D7_0727000","vacuolar protein sorting-associated protein 53, putative (VPS53)",-0.982731199141196,3.77479077553945,-1.90070349448927,0.0667360285579782,0.410979055843956,-4.15346834656734
"PF3D7_1449900","conserved Plasmodium protein, unknown function",0.661898351775463,3.04549746901182,1.9006383143613,0.0667448734040604,0.410979055843956,-4.12343228538832
"PF3D7_0708900","Cg3 protein",0.926408969445161,5.24385771907177,1.89942080953866,0.0669102731969994,0.410979055843956,-4.21538103439058
"PF3D7_0407000","conserved Plasmodium protein, unknown function",-0.815391682992336,4.37614924122571,-1.89831004838791,0.0670614803955874,0.410979055843956,-4.08411869238537
"PF3D7_0705400","DNA replication licensing factor MCM7 (MCM7)",-1.16805878614273,2.30030919612203,-1.89742746963106,0.0671818355645972,0.410979055843956,-4.06923005998875
"PF3D7_1346500","conserved Plasmodium protein, unknown function",-0.659598014749925,6.25673954277255,-1.89700653853021,0.067239302596246,0.410979055843956,-4.24647158374096
"PF3D7_1427100","lipase, putative",-0.715006866251533,8.97862085359056,-1.89661983352157,0.0672921343590207,0.410979055843956,-4.39841656819937
"PF3D7_0906600","zinc finger protein, putative",0.458725203437202,8.69205595407862,1.8956075973507,0.0674305961043027,0.410979055843956,-4.42897689930383
"PF3D7_1324200","micro-fibrillar-associated protein, putative",-0.746216890505717,7.22009438771221,-1.89408159027313,0.0676398003629457,0.411405863935941,-4.34837987404371
"PF3D7_0611800","conserved Plasmodium protein, unknown function",-0.835406436960795,6.29265522822689,-1.89131706990294,0.0680202223904229,0.412179383099609,-4.30553932185476
"PF3D7_0921600","tetratricopeptide repeat family protein, putative",-0.492303575157229,6.36194717909198,-1.89113129893454,0.0680458521490558,0.412179383099609,-4.25667196896739
"PF3D7_0808100","AP-3 complex subunit delta, putative",-0.750736272620997,3.67098953958971,-1.88835613188864,0.0684297189947444,0.413656951632851,-4.17285572356463
"PF3D7_1025900","conserved Plasmodium protein, unknown function",-1.43898259196405,2.2851017233951,-1.8867440386086,0.068653563429687,0.413697198738649,-4.11253025171917
"PF3D7_0731800","alpha/beta hydrolase, putative (GEXP08)",-1.70424143466605,4.02291739089953,-1.88629317409245,0.0687162803046944,0.413697198738649,-4.06664871565328
"PF3D7_0607000","translation initiation factor IF-2, putative",-0.797294849162032,9.21580643823373,-1.88272364629596,0.0692145601201211,0.415850080721703,-4.45182364181124
"PF3D7_1406200","conserved Plasmodium protein, unknown function",-0.913231271311687,8.70221404785125,-1.88058886301318,0.0695140454728355,0.41641270561804,-4.42145175184795
"PF3D7_1017300.1","golgi re-assembly stacking protein 1 (GRASP)",-1.06473351258841,1.96600285285023,-1.87882603186996,0.0697621910629392,0.41641270561804,-4.14228138795924
"PF3D7_0102500","erythrocyte binding antigen-181 (EBA181)",-1.27138116259602,1.67982002869468,-1.87805772140754,0.0698705810442963,0.41641270561804,-4.06859737959387
"PF3D7_0908600","ribosomal RNA methyltransferase, putative",-0.564376434316045,5.91668211487739,-1.87804989872081,0.0698716853811054,0.41641270561804,-4.26266178259289
"PF3D7_1018600","conserved Plasmodium protein, unknown function",1.00304829008452,9.84674701320369,1.87337670649063,0.070534096663111,0.419462416076249,-4.47770744250865
"PF3D7_0509400","RNA polymerase I (RNAPI)",-0.484289044006111,9.78699500975703,-1.87086622995499,0.0708921755876433,0.419462416076249,-4.47891121174778
"PF3D7_1230400","ATP-dependent protease subunit ClpQ (ClpQ)",-1.28820070390977,2.99047999300809,-1.8708544613019,0.0708938578716848,0.419462416076249,-4.22868741758315
"PF3D7_1324700","SNARE protein, putative (YKT6.2)",0.559872572419605,6.23906129042099,1.87045473507923,0.070951017604237,0.419462416076249,-4.32769408020223
"PF3D7_1446300","conserved Plasmodium membrane protein, unknown function",0.56211783040256,5.62575192083669,1.86904473111549,0.0711529608722706,0.419621265514606,-4.39659755545229
"PF3D7_1325000","U6 snRNA-associated Sm-like protein LSm6, putative (LSM6)",0.572936442508895,5.50427534482164,1.86828623657654,0.0712617981354304,0.419621265514606,-4.31644328770539
"PF3D7_1458600","conserved Plasmodium protein, unknown function",0.444869890236469,7.45187660219276,1.86709701774636,0.0714327286941126,0.419791542782896,-4.42326316101239
"PF3D7_1330500","conserved Plasmodium protein, unknown function",-1.20085801635232,1.77247657884876,-1.86417813687937,0.0718537645661111,0.420952327464381,-4.0894054259219
"PF3D7_1360400","conserved Plasmodium protein, unknown function",0.788939040560179,2.8593415780617,1.86375440686775,0.0719150627095779,0.420952327464381,-4.22272551967028
"PF3D7_1462300","conserved Plasmodium protein, unknown function",-0.416105219215813,8.78611916643109,-1.8598631295749,0.0724800914793088,0.423421245875171,-4.45701301638101
"PF3D7_0318600","cleavage and polyadenylation specificity factor, putative",-0.459458030752412,7.54125182457336,-1.85739508390397,0.0728404339956728,0.424592743188857,-4.39643270839475
"PF3D7_1427900","conserved protein, unknown function",0.624072225662139,6.07004732404403,1.85652455507701,0.0729679003856357,0.424592743188857,-4.48113924357884
"PF3D7_1454300","serine/threonine protein kinase KIN (KIN)",-1.51600829610906,2.40574059340957,-1.85438436532062,0.0732820900030258,0.424721540099452,-4.10928998882144
